customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,population,city
4546-FOKWR,Stayed,No,,,Female,35,No,No,0,95032,EJUR-YPYKQ,16,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,13.04,208.64,16,No,No,No,74.75,1129.35,39.99,1073,24443,Los Gatos
4822-YCXMX,Churned,Yes,Price,Extra data charges,Male,64,No,No,0,93705,GWSE-MZERL,25,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,8.31,207.75,22,No,Yes,Yes,84.8,2043.45,0.0,825,35451,Fresno
4827-DPADN,Stayed,No,,,Female,28,No,Yes,3,90032,AVGP-PBYUQ,72,3,Yes,Cable,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,24.48,1762.56,69,Yes,Yes,Yes,83.3,6042.7,0.0,29,46960,Los Angeles
4911-BANWH,Churned,Yes,Attitude,Attitude of support person,Female,44,No,No,0,91040,WSAH-DRUTU,31,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,33.38,1034.78,27,Yes,No,No,86.55,2697.4,0.0,170,18752,Sunland
5433-KYGHE,Stayed,No,,,Female,53,No,No,1,93424,DZGM-LTFXO,14,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,47.72,668.08,22,No,No,No,86.0,1164.05,0.0,704,812,Avila Beach
5813-UECBU,Churned,Yes,Competitor,Competitor made better offer,Male,78,Yes,No,0,95526,UPEX-PLMBX,33,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,38.53,1271.49,2,No,No,No,83.85,2716.3,0.0,1292,695,Bridgeville
5918-VUKWP,Stayed,No,,,Female,61,No,No,0,91104,BTIU-AXJJQ,32,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,35.97,1151.04,0,No,No,No,20.55,654.55,0.0,174,38460,Pasadena
6127-IYJOZ,Joined,No,,,Male,71,Yes,No,0,91604,JZFM-LFKBP,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,40.38,40.38,6,No,No,No,45.85,45.85,0.0,236,26157,Studio City
6212-ATMLK,Stayed,No,,,Female,42,No,No,0,91701,UCHH-XWCAT,50,0,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.14,2457.0,6,Yes,Yes,Yes,95.7,4729.75,0.0,240,39064,Rancho Cucamonga
6215-NQCPY,Stayed,No,,,Male,53,No,No,0,96097,RTCG-LUZNC,15,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,10.12,151.8,15,Yes,Yes,Yes,99.7,1566.75,0.0,1588,9538,Yreka
6424-ELEYH,Churned,Yes,Competitor,Competitor had better devices,Female,39,No,Yes,0,93243,BRZZ-DBSIA,3,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,35.18,105.54,13,No,No,No,74.75,229.5,0.0,659,1247,Lebec
6630-UJZMY,Stayed,No,,,Female,73,Yes,Yes,0,94306,QLXP-SMZCL,4,10,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,14.34,57.36,14,Yes,No,No,83.25,308.05,39.93,920,24492,Palo Alto
7064-FRRSW,Stayed,No,,,Male,71,Yes,No,0,91356,TYNG-ZABTR,48,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,5.87,281.76,2,Yes,Yes,No,99.0,4744.35,0.0,213,27424,Tarzana
7079-QRCBC,Churned,Yes,Competitor,Competitor had better devices,Female,35,No,No,0,95864,DMHU-LNYXJ,24,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,37.69,904.56,18,Yes,Yes,Yes,98.75,2407.3,0.0,1453,23362,Sacramento
7124-UGSUR,Churned,Yes,Competitor,Competitor had better devices,Female,77,Yes,Yes,0,90028,EFTT-XTRDP,61,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,35.11,2141.71,17,Yes,Yes,No,104.4,6405.0,0.0,26,30568,Los Angeles
7801-CEDNV,Stayed,No,,,Male,33,No,Yes,0,90304,DUTP-YZARJ,27,10,Yes,DSL,Yes,Yes,No,No,Yes,No,No,One Year,No,Credit Card,9.01,243.27,5,No,No,No,48.7,1421.75,0.0,100,28680,Inglewood
8035-PWSEV,Stayed,No,,,Female,60,No,No,0,94542,PEKP-ASEWH,6,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.88,215.28,10,No,Yes,Yes,89.25,487.05,0.0,952,11147,Hayward
8070-AAWZP,Stayed,No,,,Male,68,Yes,Yes,0,95681,YMLF-VNNDH,24,3,Yes,Cable,Yes,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.0,0.0,28,No,No,No,34.25,828.2,0.0,1390,1219,Sheridan
8174-LNWMW,Stayed,No,,,Female,52,No,No,0,92782,QCZO-VYHCM,31,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,26.16,810.96,0,No,No,No,20.9,689.35,0.0,570,17494,Tustin
8800-ZKRFW,Stayed,No,,,Female,62,No,Yes,2,95466,ITER-TCJBP,30,9,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.56,736.8,18,Yes,Yes,Yes,107.5,3242.5,0.0,1269,1113,Philo
8901-UPRHR,Stayed,No,,,Female,40,No,Yes,1,95329,ICWX-PENFP,72,4,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.03,3170.16,14,Yes,Yes,Yes,109.2,7711.45,0.0,1182,1749,La Grange
8950-MTZNV,Joined,No,,,Male,61,No,No,0,90746,LIPD-HMYVN,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,13.63,13.63,13,No,No,No,44.95,44.95,0.0,148,25566,Carson
9067-YGSCA,Stayed,No,,,Female,35,No,No,0,93901,NJTX-RJFAH,70,0,No,None,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,31.33,2193.1,0,No,No,No,26.05,1856.4,0.0,836,35739,Salinas
9074-KGVOX,Stayed,No,,,Male,44,No,Yes,3,95488,JNVP-ZQSBZ,50,10,Yes,DSL,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,0.0,0.0,23,Yes,No,No,39.45,2021.35,0.0,1278,309,Westport
9134-WYRVP,Stayed,No,,,Male,51,No,No,0,94585,OANG-NJZTJ,51,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,One Year,No,Credit Card,27.3,1392.3,13,Yes,No,No,86.35,4267.15,0.0,983,39279,Suisun City
9385-EHGDO,Stayed,No,,,Female,37,No,Yes,1,92040,SFZO-AKVDS,35,5,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,9.04,316.4,0,No,No,No,19.85,739.35,2.29,329,42277,Lakeside
9629-NHXFW,Joined,No,,,Female,58,No,Yes,2,90241,RKIO-LBEML,1,6,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.79,48.79,0,No,No,No,19.4,19.4,0.0,72,40152,Downey
9717-QEBGU,Joined,No,,,Male,51,No,No,0,95585,BIZU-GUGXB,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1.57,3.14,26,No,No,No,70.3,144.0,0.0,1325,321,Leggett
9889-TMAHG,Churned,Yes,Competitor,Competitor had better devices,Male,66,Yes,No,0,94539,NLTE-WIHWR,8,0,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,11.57,92.56,27,Yes,Yes,Yes,100.3,832.35,0.0,950,46917,Fremont
9894-QMIMJ,Stayed,No,,,Female,55,No,No,0,91602,WXRM-GHTYH,23,0,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal,9.04,207.92,8,No,No,No,55.8,1327.85,0.0,235,16996,North Hollywood
0156-FVPTA,Churned,Yes,Attitude,Attitude of service provider,Male,48,No,Yes,0,93463,XELN-KOKQS,22,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,27.24,599.28,21,No,No,No,54.2,1152.7,0.0,731,7958,Solvang
0315-LVCRK,Stayed,No,,,Male,54,No,No,0,95762,JNHI-WWKFP,11,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.57,336.27,15,No,Yes,Yes,84.8,888.75,0.0,1423,22028,El Dorado Hills
0380-NEAVX,Stayed,No,,,Male,72,Yes,No,0,92660,KVXT-CMVHD,34,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,35.0,1190.0,12,Yes,Yes,No,99.85,3343.15,0.0,547,28687,Newport Beach
0506-LVNGN,Churned,Yes,Competitor,Competitor had better devices,Female,78,Yes,No,0,95742,NAJD-OGVMX,5,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,42.33,211.65,9,No,No,No,75.55,349.65,0.0,1419,299,Rancho Cordova
0581-BXBUB,Stayed,No,,,Female,76,Yes,No,0,95946,SZEW-WWHKB,4,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Two Year,No,Bank Withdrawal,35.67,142.68,8,No,No,No,72.75,317.75,0.0,1482,9752,Penn Valley
0960-HUWBM,Stayed,No,,,Male,40,No,Yes,3,95668,MJDK-ZEJVN,65,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39.52,2568.8,57,Yes,Yes,Yes,104.1,6700.05,0.0,1381,901,Pleasant Grove
1400-WIVLL,Stayed,No,,,Male,31,No,Yes,0,95361,KNZS-TBRCG,57,2,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,16.78,956.46,29,Yes,Yes,Yes,107.95,5969.85,0.0,1202,25384,Oakdale
2774-LVQUS,Churned,Yes,Competitor,Competitor made better offer,Female,65,Yes,Yes,0,92592,TWIG-QKVJI,15,2,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.13,661.95,3,No,No,No,83.05,1258.3,0.0,521,46171,Temecula
2933-FILNV,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,53,No,Yes,3,92009,SEPW-XYDIH,2,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.0,0.0,52,No,No,No,24.4,36.55,0.0,316,43161,Carlsbad
3703-KBKZP,Stayed,No,,,Male,70,Yes,No,0,96128,PUFP-GDMUJ,16,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,22.02,352.32,5,No,No,No,74.45,1261.35,0.0,1612,408,Standish
3812-LRZIR,Stayed,No,,,Female,51,No,Yes,1,92240,ICIC-UVLHL,27,1,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,35.52,959.04,0,No,No,No,24.5,761.95,0.0,396,22796,Desert Hot Springs
4083-BFNYK,Stayed,No,,,Female,74,Yes,Yes,0,93510,DAWA-HKMME,38,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Credit Card,49.82,1893.16,27,No,Yes,Yes,95.0,3591.25,0.0,735,7831,Acton
4178-EGMON,Stayed,No,,,Male,30,No,Yes,0,93651,YXHD-BYCEV,70,9,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,9.28,649.6,51,No,No,No,88.0,5986.45,0.0,805,1314,Prather
4619-EVPHY,Stayed,No,,,Female,65,Yes,Yes,0,93241,UATB-YUGED,20,2,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,38.85,777.0,2,Yes,Yes,Yes,91.0,1859.5,0.0,657,15364,Lamont
4647-XXZAM,Stayed,No,,,Female,41,No,Yes,1,90037,JHGY-YDYVU,6,1,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,29.41,176.46,29,No,No,No,45.5,285.2,0.0,34,56709,Los Angeles
4690-PKDQG,Stayed,No,,,Female,66,Yes,Yes,0,92102,ZQPJ-NRTEP,42,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,22.89,961.38,12,Yes,No,No,95.55,3930.6,0.0,351,47140,San Diego
5084-OOVCJ,Stayed,No,,,Female,25,No,Yes,3,95923,TMPZ-TUKKJ,17,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,20.23,343.91,69,No,No,No,55.35,920.5,0.0,1465,86,Canyon Dam
5244-IRFIH,Churned,Yes,Other,Poor expertise of online support,Male,72,Yes,Yes,0,92129,PPYA-DSAZQ,33,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,27.78,916.74,8,Yes,Yes,No,94.5,3105.55,0.0,376,47224,San Diego
5482-VXSXJ,Stayed,No,,,Male,50,No,No,0,96090,DFQI-KJMGF,22,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,46.5,1023.0,17,Yes,Yes,Yes,93.2,2157.3,0.0,1582,405,Tehama
5650-VDUDS,Churned,Yes,Competitor,Competitor made better offer,Female,48,No,No,0,93238,DYTU-UUOHQ,4,0,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,0.0,0.0,16,No,No,No,24.25,96.05,0.0,654,1873,Kernville
5651-WYIPH,Stayed,No,,,Female,69,Yes,No,0,95688,PXVI-SVRKK,18,0,Yes,Cable,Yes,Yes,No,No,No,Yes,No,One Year,Yes,Credit Card,41.13,740.34,23,No,No,No,49.85,865.75,0.0,1397,32564,Vacaville
5673-TIYIB,Churned,Yes,Other,Don't know,Male,34,No,No,0,90502,SWQN-SFLQA,2,0,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.0,0.0,8,No,No,No,40.4,77.15,0.0,108,17058,Torrance
6358-LYNGM,Churned,,Other,Moved,Male,26,No,No,0,95338,XPRP-TUFKD,1,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1.84,1.84,76,No,No,Yes,74.9,74.9,0.0,1189,10226,Mariposa
6549-BTYPG,Stayed,No,,,Female,19,No,Yes,0,95472,LVKK-LJDSD,60,5,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Two Year,No,Credit Card,0.0,0.0,69,Yes,Yes,Yes,60.8,3603.45,0.0,1274,31266,Sebastopol
6950-TWMYB,Stayed,No,,,Male,31,No,Yes,8,90404,KKWV-IIGDK,54,2,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,46.7,2521.8,75,No,No,No,79.95,4362.05,0.0,105,19975,Santa Monica
6954-OOYZZ,Stayed,No,,,Male,41,No,Yes,0,90006,URRQ-THSWC,18,10,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.92,826.56,17,No,No,No,44.35,768.05,0.0,6,62784,Los Angeles
6972-SNKKW,Stayed,No,,,Female,60,No,No,0,96020,ROWC-MBUOZ,6,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,47.46,284.76,0,No,No,No,20.0,109.2,0.0,1534,2664,Chester
7014-ZZXAW,Stayed,No,,,Female,30,No,Yes,0,91763,BHAY-JQVJP,71,1,No,None,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,8.21,582.91,0,No,No,No,24.25,1732.95,0.0,268,34447,Montclair
7018-FPXHH,Stayed,No,,,Male,45,No,Yes,2,96014,QLII-NYBPU,56,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,22.74,1273.44,13,No,No,No,59.8,3457.45,35.01,1529,290,Callahan
7191-ADRGF,Stayed,No,,,Male,63,No,Yes,0,90504,IQNE-TTBLZ,44,1,Yes,Cable,Yes,No,No,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,0.0,0.0,18,Yes,Yes,Yes,54.3,2390.45,0.0,110,31678,Torrance
7326-RIGQZ,Stayed,No,,,Male,48,No,Yes,3,90230,UEGJ-GDGTQ,6,9,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,38.5,231.0,20,No,No,No,69.8,377.85,0.0,69,31963,Culver City
7396-VJUZB,Stayed,No,,,Male,33,No,Yes,2,95573,BCTM-VXGOD,4,8,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,35.09,140.36,30,No,No,No,45.25,155.35,0.0,1324,1666,Willow Creek
7820-ZYGNY,Stayed,No,,,Male,33,No,No,0,91746,ZQMJ-OTTXR,63,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,One Year,No,Credit Card,9.21,580.23,28,No,Yes,Yes,90.45,5825.5,0.0,259,30802,La Puente
7952-OBOYL,Joined,No,,,Male,24,No,No,0,91786,CCHQ-DHRVU,3,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,25.1,75.3,59,Yes,No,Yes,89.85,244.45,0.0,280,48827,Upland
7982-VCELR,Stayed,No,,,Female,20,No,No,0,92065,QJRB-CWAVY,36,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,19.64,707.04,71,Yes,Yes,Yes,94.8,3565.65,30.26,337,33104,Ramona
8229-BUJHX,Stayed,No,,,Female,60,No,Yes,1,91911,LKGH-FHSIK,71,8,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,11.13,790.23,0,No,No,No,20.5,1500.95,0.0,292,71126,Chula Vista
8234-GSZYK,Stayed,No,,,Male,39,No,No,0,95410,SVZD-YKQOL,43,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,28.9,1242.7,0,No,No,No,26.45,1110.05,0.0,1227,1054,Albion
8261-GWDBQ,Stayed,No,,,Female,70,Yes,Yes,0,92880,LRYQ-AYWEX,60,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,4.06,243.6,11,Yes,Yes,No,116.05,6925.9,0.0,598,16998,Corona
8727-XDPUD,Stayed,No,,,Male,51,No,No,0,95829,MCVQ-IKHDM,37,0,Yes,DSL,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.0,0.0,25,Yes,No,No,35.8,1316.9,0.0,1441,11396,Sacramento
8739-XNIKG,Stayed,No,,,Female,29,No,No,0,93301,YWWL-MTYCV,5,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,48.49,242.45,85,Yes,No,No,84.0,424.75,0.0,689,12963,Bakersfield
8812-ZRHFP,Stayed,No,,,Female,53,No,Yes,3,94133,UWGJ-JDOEH,30,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,48.43,1452.9,58,No,Yes,Yes,86.45,2538.05,0.0,914,26831,San Francisco
8984-EYLLL,Stayed,No,,,Male,29,No,Yes,0,92107,BSAA-OIIZW,64,5,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,40.18,2571.52,30,Yes,Yes,Yes,105.25,6823.4,23.67,356,27959,San Diego
9136-ALYBR,Churned,Yes,Price,Extra data charges,Male,44,No,No,0,92337,IMNU-CVRSK,1,0,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,0.0,0.0,2,No,No,No,24.45,24.45,0.0,448,29847,Fontana
9146-JRIOX,Stayed,No,,,Female,47,No,Yes,1,93664,YWCW-NJLNQ,14,1,No,None,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,31.7,443.8,0,No,No,No,25.55,372.45,0.0,813,642,Shaver Lake
9172-JITSM,Churned,Yes,Other,Don't know,Female,47,No,Yes,0,92211,HKXN-UYMOG,26,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,15.37,399.62,11,Yes,Yes,Yes,90.8,2361.8,0.0,385,19702,Palm Desert
9508-ILZDG,Stayed,No,,,Female,79,Yes,No,0,94929,XVLM-LQPOW,34,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,14.23,483.82,13,Yes,No,No,96.35,3190.25,0.0,1032,330,Dillon Beach
9541-ZPSEA,Stayed,No,,,Male,25,No,Yes,3,95249,AVJV-TAIFQ,68,8,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,24.08,1637.44,41,No,No,No,80.35,5375.15,0.0,1152,3930,San Andreas
0023-HGHWL,Churned,Yes,Competitor,Competitor made better offer,Male,67,Yes,No,0,95037,LQQQ-TJKDU,1,0,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,9,No,No,No,25.1,25.1,0.0,1076,41707,Morgan Hill
0139-IVFJG,Joined,No,,,Female,19,No,Yes,0,92592,SZKK-JPIZO,2,10,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,4.65,9.3,53,Yes,No,No,90.35,190.5,0.0,521,46171,Temecula
0253-ZTEOB,Stayed,No,,,Female,44,No,Yes,1,90004,TUJX-LGGZK,48,5,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Two Year,No,Bank Withdrawal,8.94,429.12,27,Yes,Yes,Yes,79.65,3870.3,0.0,4,67852,Los Angeles
0259-GBZSH,Churned,Yes,Competitor,Competitor made better offer,Male,22,No,No,0,92122,OSIS-BOAIS,2,0,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.43,80.86,27,Yes,No,Yes,85.65,181.5,0.0,370,34902,San Diego
1431-AIDJQ,Stayed,No,,,Male,44,No,Yes,1,94598,SZWO-FJQWB,33,1,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,No,Credit Card,1.62,53.46,30,Yes,Yes,Yes,82.1,2603.1,0.0,993,26022,Walnut Creek
1563-IWQEX,Stayed,No,,,Female,43,No,No,0,91913,MQJY-XRRHR,12,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,18.71,224.52,0,No,No,No,19.7,220.35,0.0,293,12884,Chula Vista
1813-JLKWR,Stayed,No,,,Female,47,No,Yes,0,92868,MUUF-DUPWT,64,7,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,23.25,1488.0,0,No,No,No,19.8,1336.65,0.0,594,23172,Orange
1976-CFOCS,Churned,Yes,Competitor,Competitor had better devices,Female,69,Yes,Yes,0,92629,UHQA-FUAGB,1,1,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,7.74,7.74,19,No,No,No,46.0,46.0,0.0,536,27730,Dana Point
2103-ZRXFN,Joined,No,,,Male,19,No,No,0,92253,XPNV-SFDLV,1,0,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,24.66,24.66,26,No,No,No,50.75,50.75,0.0,404,23971,La Quinta
2460-NGXBJ,Stayed,No,,,Male,65,Yes,Yes,1,95206,JYFQ-DBJCI,11,8,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,28.64,315.04,22,No,No,No,75.2,775.3,0.0,1126,49657,Stockton
3196-NVXLZ,Stayed,No,,,Female,23,No,No,0,93646,OFHF-CBLXQ,25,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,9.57,239.25,59,Yes,No,No,84.6,2088.05,0.0,801,8449,Orange Cove
3312-UUMZW,Stayed,No,,,Male,33,No,Yes,0,95117,UZUY-HXBSS,32,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,47.89,1532.48,9,Yes,Yes,Yes,98.85,3145.9,0.0,1098,29914,San Jose
3577-AMVUX,Joined,No,,,Male,59,No,No,0,92314,RZOA-GYHUC,1,0,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,14.65,14.65,15,No,No,No,55.05,55.05,0.0,435,9899,Big Bear City
3786-WOVKF,Stayed,No,,,Female,69,Yes,Yes,0,92807,SVDV-PFLNS,72,8,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,7.85,565.2,20,Yes,Yes,Yes,106.85,7677.4,0.0,576,36301,Anaheim
3799-ISUZQ,Churned,Yes,Dissatisfaction,Poor expertise of online support,Male,49,No,Yes,0,93207,CJKD-PGUER,7,9,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.42,247.94,3,No,No,No,69.95,529.5,0.0,638,226,California Hot Springs
4334-HOWRP,Stayed,No,,,Male,70,Yes,Yes,0,93428,JAUY-YGBRE,72,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.0,0.0,7,Yes,Yes,No,64.95,4546.0,0.0,707,6526,Cambria
4693-VWVBO,Joined,No,,,Female,60,No,No,0,95252,XKWP-HUKIC,3,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,40.98,122.94,0,No,No,No,19.55,61.05,0.0,1155,11266,Valley Springs
4789-KWMXN,Churned,Yes,Price,Price too high,Male,42,No,Yes,0,95379,PRGH-BDSXK,47,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,19.02,893.94,17,Yes,Yes,Yes,110.85,5275.8,4.93,1214,3979,Tuolumne
4860-IJUDE,Stayed,No,,,Male,34,No,No,0,95366,CLHQ-REBFY,13,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,30.06,390.78,5,No,No,No,73.75,956.65,0.0,1206,12646,Ripon
4948-WBBKL,Stayed,No,,,Female,80,Yes,No,0,95937,CJCO-KXUTN,36,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,41.57,1496.52,10,No,No,No,74.9,2659.45,0.0,1474,19,Dunnigan
